id,topic_id,sort,is_subject,content_ar,content_fa
7617,3057,7,1,قَدِ انْجَابَتِ السَّرَائِرُ لِأَهْلِ الْبَصَائِرِ وَ وَضَحَتْ مَحَجَّةُ الْحَقِّ لِخَابِطِهَا وَ أَسْفَرَتِ السَّاعَةُ عَنْ وَجْهِهَا وَ ظَهَرَتِ الْعَلَامَةُ لِمُتَوَسِّمِهَا مَا لِی أَرَاکمْ أَشْبَاحاً بِلَا أَرْوَاحٍ وَ أَرْوَاحاً بِلَا أَشْبَاحٍ وَ نُسَّاکاً بِلَا صَلَاحٍ وَ تُجَّاراً بِلَا أَرْبَاحٍ وَ أَیْقَاظاً نُوَّماً وَ شُهُوداً غُیَّباً وَ نَاظِرَةً عَمْیَاءَ وَ سَامِعَةً صَمَّاءَ وَ نَاطِقَةً بَکمَاءَ !,رازهای مخفی برای بینایان آشکار و جاده حق برای کسی که از آن جاده منحرف شده است واضح، و قیامت پرده از روی خود برداشته و علامت آن روز بزرگ برای کسی که دارای فراست نافذ است، ظاهر گشته است. \nچه شده است بر من که شما را می بینم:\n قالبهایی بی روح و ارواحی بی قالب و عبادت پیشگانی بی صلاح و بازرگانانی بی سود و بیدار نمایانی خفته، و حاضرانی غایب، و نگاه کنندگانی نابینا، و گوش بازانی کر، و گویندگانی لال.
7618,3057,8,1,رَایَةُ ضَلَالٍ قَدْ قَامَتْ عَلَى قُطْبِهَا وَ تَفَرَّقَتْ بِشُعَبِهَا تَکیلُکمْ بِصَاعِهَا وَ تَخْبِطُکمْ بِبَاعِهَا قَائِدُهَا خَارِجٌ مِنَ الْمِلَّةِ قَائِمٌ عَلَى الضِّلَّةِ .,(این فتنه که شما در آن قرار گرفته اید) پرچم گمراهی است که بر قطب خود ایستاده و دسته ها و گروه های آن در جوامع پراکنده است. \nاین پرچم (فتنه) شما را با پیمانه خود تدریجا خواهد گرفت. \nو شما را با دستش خواهد زد. \nرهبر پیشرو این پرچم (فتنه) از ملت اسلام خارج و مصر بر گمراهی است. \n
7619,3057,9,1,فَلَا یَبْقَى یَوْمَئِذٍ مِنْکمْ إِلَّا ثُفَالَةٌ کثُفَالَةِ الْقِدْرِ أَوْ نُفَاضَةٌ کنُفَاضَةِ الْعِکمِ تَعْرُککمْ عَرْک الْأَدِیمِ وَ تَدُوسُکمْ دَوْسَ الْحَصِیدِ وَ تَسْتَخْلِصُ الْمُؤْمِنَ مِنْ بَیْنِکمُ اسْتِخْلَاصَ الطَّیْرِ الْحَبَّةَ الْبَطِینَةَ مِنْ بَیْنِ هَزِیلِ الْحَبِّ .,و در چنان روزی (استحکام فتنه و پراکنده شدن دسته ها و گروه هایش در جوامع) از شما نخواهد ماند مگر ته مانده ای مانند ته مانده دیگ. \nبقیه ناچیزی در ظرف بار (که بیرون ریختنی است). \nآن فتنه شما را سخت می مالد، مانند پوست دباغی. \nو آرد می کند، مانند غلات درو شده. \nو انسان مومن را از میان شما برمی گزیند، مانند برگزیدن مرغ دانه درشت را از میان دانه های ریز. \n
7620,3057,10,1,أَیْنَ تَذْهَبُ بِکمُ الْمَذَاهِبُ وَ تَتِیهُ بِکمُ الْغَیَاهِبُ وَ تَخْدَعُکمُ الْکوَاذِبُ وَ مِنْ أَیْنَ تُؤْتَوْنَ وَ أَنَّى تُؤْفَکونَ فَ لِکلِّ أَجَلٍ کتابٌ وَ لِکلِّ غَیْبَةٍ إِیَابٌ فَاسْتَمِعُوا مِنْ رَبَّانِیِّکمْ وَ أَحْضِرُوهُ قُلُوبَکمْ .,(ای مردم) این راه های مختلف شما را به کجا می برد؟ و تاریکی ها در کدامین بیابان ها سرگردانتان می سازد؟ و دروغ ها چگونه شما را می فریبد؟ واز کدامین راه بر شما تاختن می آورند؟ و به کدامین قصد از صراط مستقیم منحرف می شوید؟ برای هر مدتی (در هر حادثه و نوع زندگی) کتابی است، و برای هر غیابی برگشتی. \nبشنوید حکمت را از شخصیت ربانی که در میان شما است و دلهایتان را برای پذیرش از او حاضر کنید. \n
7621,3057,11,1,وَ اسْتَیْقِظُوا إِنْ هَتَفَ بِکمْ وَ لْیَصْدُقْ رَائِدٌ أَهْلَهُ وَ لْیَجْمَعْ شَمْلَهُ وَ لْیُحْضِرْ ذِهْنَهُ فَلَقَدْ فَلَقَ لَکمُ الْأَمْرَ فَلْقَ الْخَرَزَةِ وَ قَرَفَهُ قَرْفَ الصَّمْغَةِ فَعِنْدَ ذَلِک أَخَذَ الْبَاطِلُ مَآخِذَهُ وَ رَکبَ الْجَهْلُ مَرَاکبَهُ وَ عَظُمَتِ الطَّاغِیَةُ وَ قَلَّتِ الدَّاعِیَةُ.,و اگر شما را صدا کرد، بیدار شوید و هر طلایه داری به پیروان خود راست بگوید و پراکندگی آنان را جمع کند، و قوای مغزی خود را تمرکز بخشد. \nآن شخص ربانی حقیقت امر را برای شما مانند مهره شکافت و مانند گرفتن صمغ از درخت، چیزی از دین را فروگذار نکرد. \nدر این موقع (گم شدن در میان راه های منحرف) است که باطل مبانی خود را گرفت و جهل به مرکبهای خود سوار شد. \nو طغیان و طغیان گر بزرگ و دعوت کننده به طرف حق اندک باشد. \n
7622,3057,12,1,وَ صَالَ الدَّهْرُ صِیَالَ السَّبُعِ الْعَقُورِ وَ هَدَرَ فَنِیقُ الْبَاطِلِ بَعْدَ کظُومٍ وَ تَوَاخَى النَّاسُ عَلَى الْفُجُورِ وَ تَهَاجَرُوا عَلَى الدِّینِ وَ تَحَابُّوا عَلَى الْکذِبِ وَ تَبَاغَضُوا عَلَى الصِّدْقِ .,و روزگار مانند حیوان درنده حمله نمود. \nشتر باطل پس از خاموشی فریاد برآورد و مردم برای انجام گناه زشت دست به هم دادند. \nو به جهت داشتن دین و تقید به آن از یکدیگر هجرت نمودند (یعنی از انسان متدین فرار کردند). \nو به یکدیگر محبت بر مبنای دروغ ورزیدند. \nو به جهت داشتن صدق و تقید به آن (به انسان صادق) عداوت نمودند. \n
7623,3057,13,1,فَإِذَا کانَ ذَلِک کانَ الْوَلَدُ غَیْظاً وَ الْمَطَرُ قَیْظاً وَ تَفِیضُ اللِّئَامُ فَیْضاً وَ تَغِیضُ الْکرَامُ غَیْضاً وَ کانَ أَهْلُ ذَلِک الزَّمَانِ ذِئَاباً وَ سَلَاطِینُهُ سِبَاعاً وَ أَوْسَاطُهُ أُکالًا وَ فُقَرَاؤُهُ أَمْوَاتاً وَ غَارَ الصِّدْقُ وَ فَاضَ الْکذِبُ وَ اسْتُعْمِلَتِ الْمَوَدَّةُ بِاللِّسَانِ وَ تَشَاجَرَ النَّاسُ بِالْقُلُوبِ وَ صَارَ الْفُسُوقُ نَسَباً وَ الْعَفَافُ عَجَباً وَ لُبِسَ الْإِسْلَامُ لُبْسَ الْفَرْوِ مَقْلُوباً.,در چنین موقعی است که فرزند موجب ناراحتی شدید، و باران موجب حرارت (مختل کننده هوا) می گردد. \nدر این هنگام بر مردم پست افزوده می شود، و از انسان های با کرامت می کاهد. \nو مردم آن زمان گرگهایی می گردند و سلاطینشان درندگان. \nو مردم متوسط طعمه هایی برای آن درندگان، و فقرای آنان مردگانی و صدق محو می شود. \nو کذب با فراوانی به جریان می افتد. \nمردم آن زمان محبت و وداد را در زبان به کار می برند، در حالی که با دلهای خود با یکدیگر خصومت و مشاجره می ورزند. \nفسق و فجور نسب می گردد و عفت و پاکدامنی باعث شگفتی و دین اسلام مانند پوستین وارونه پوشیده می شود.
7629,3061,1,1,یَعْطِفُ الْهَوَى عَلَى الْهُدَى إِذَا عَطَفُوا الْهُدَى عَلَى الْهَوَى وَ یَعْطِفُ الرَّأْیَ عَلَى الْقُرْآنِ إِذَا عَطَفُوا الْقُرْآنَ عَلَى الرَّأْیِ.\n,آن پیشتاز الهی، مردمی را که از مسیر نورانی (انبیاء علیهم السلام) منحرف شده و از هوا پیروی می نمایند به سوی هدایت (که راه پیامبران است) برمی گرداند، در آن هنگام که آن مردم هدایت را به هوا و هوس خود ارجاع می نمایند، و آراء و نظریات مخالف با قرآن را به سوی قرآن برمی گردانند، در آن هنگام که آن مردم قرآن را به آراء و نظریات فاسد خود برمی گردانند.\n
7630,3061,2,1,و منها: حَتَّى تَقُومَ الْحَرْبُ بِکمْ عَلَى سَاقٍ بَادِیاً نَوَاجِذُهَا مَمْلُوءَةً أَخْلَافُهَا حُلْواً رَضَاعُهَا عَلْقَماً عَاقِبَتُهَا أَلَا وَ فِی غَدٍ وَ سَیَأْتِی غَدٌ بِمَا لَا تَعْرِفُونَ یَأْخُذُ الْوَالِی مِنْ غَیْرِهَا عُمَّالَهَا عَلَى مَسَاوِئِ أَعْمَالِهَا وَ تُخْرِجُ لَهُ الْأَرْضُ أَفَالِیذَ کبِدِهَا وَ تُلْقِی إِلَیْهِ سِلْماً مَقَالِیدَهَا فَیُرِیکمْ کیْفَ عَدْلُ السِّیرَةِ وَ یُحْیِی مَیِّتَ الْکتَابِ وَ السُّنَّةِ.,تا این که جنگ با شما برپا شود، و دندان های خود را (مانند درندگان) نشان بدهد، پستان هایش پر از شیر نماید و عاقبتش تلخ و زهرآگین. \nآگاه باشید، فردا(یی که در پیش دارید) حوادثی را با خود می آورد که آن ها را نمی شناسید. \nدر آن زمان، حاکم که جزو این طایفه طغیانگر نیست کارگزاران آنان را به زشتی کردارهایشان مواخذه کند. \nزمین قطعات جگرش را برای او بیرون بیندازد، و همه کلیدهای خود را با کمال تسلیم در اختیار آن پیشتاز الهی گذارد. \nدر این موقع است که چگونگی عدالت در رفتار با انسان ها را برای شما ارائه می دهد و کتاب و سنت از بین رفته را احیاء می نماید.\n
7631,3061,3,1,منها: کأَنِّی بِهِ قَدْ نَعَقَ بِالشَّامِ وَ فَحَصَ بِرَایَاتِهِ فِی ضَوَاحِی کوفَانَ فَعَطَفَ عَلَیْهَا عَطْفَ الضَّرُوسِ وَ فَرَشَ الْأَرْضَ بِالرُّءُوسِ قَدْ فَغَرَتْ فَاغِرَتُهُ وَ ثَقُلَتْ فِی الْأَرْضِ وَطْأَتُهُ بَعِیدَ الْجَوْلَةِ عَظِیمَ الصَّوْلَةِ .,از جمله این خطبه است که می فرماید: گویا می بینم (آن شخص (سفیانی) یا (عبدالملک بن مروان) در شام فریاد برآورده و پرچم های خود را در اطراف کوفه به حرکت تند درآورده است. \nاین فتنه گر همانند ناقه بد خلق که با دندان های گزنده به هر سو روی می آورد، به نواحی کوفه حمله برد. \nزمین را با سرهای بریده فرش کند. \nکام برای ریشه کن کردن مردم مانند یک درنده باز کند. \nقدم هایش بر زمین سنگین باشد، تا دور دستها جولان نماید، و حملاتش شدید باشد. \n
7632,3061,4,1,وَ اللَّهِ لَیُشَرِّدَنَّکمْ فِی أَطْرَافِ الْأَرْضِ حَتَّى لَا یَبْقَى مِنْکمْ إِلَّا قَلِیلٌ کالْکحْلِ فِی الْعَیْنِ فَلَا تَزَالُونَ کذَلِک حَتَّى تَئُوبَ إِلَى الْعَرَبِ عَوَازِبُ أَحْلَامِهَا فَالْزَمُوا السُّنَنَ الْقَائِمَةَ وَ الْآثَارَ الْبَیِّنَةَ وَ الْعَهْدَ الْقَرِیبَ الَّذِی عَلَیْهِ بَاقِی النُّبُوَّةِ وَ اعْلَمُوا أَنَّ الشَّیْطَانَ إِنَّمَا یُسَنِّی لَکمْ طُرُقَهُ لِتَتَّبِعُوا عَقِبَهُ.,سوگند به خدا، شما را در اطراف روی زمین بپراکند، تا آن جا که از شما جز مقدار اندکی نماند- به مقدار سرمه در چشم- روزگار بدینسان بر شما بگذرد تا آنگاه که عقول غایب شده عرب به خود آنان برگردد. \n(ای مردم، از سنتهای محکم پیامبر و) از آثار کاملا روشن او تبعیت کنید و به بپیمان او که مدتی زیاد از آن نگذشته است. وفا کنید. و بدانید که شیطان راه های خود را سهل و هموار می کند که به دنبال او بروید و از او پیروی کنید.\n
7635,3062,1,1,وَ إِنَّمَا یَنْبَغِی لِأَهْلِ الْعِصْمَةِ وَ الْمَصْنُوعِ إِلَیْهِمْ فِی السَّلَامَةِ أَنْ یَرْحَمُوا أَهْلَ الذُّنُوبِ وَ الْمَعْصِیَةِ وَ یَکونَ الشُّکرُ هُوَ الْغَالِبَ عَلَیْهِمْ وَ الْحَاجِزَ لَهُمْ عَنْهُمْ فَکیْفَ بِالْعَائِبِ الَّذِی عَابَ أَخَاهُ وَ عَیَّرَهُ بِبَلْوَاهُ !\n,و جز این نیست که برای کسانی که از معصیت و ارتکاب خطا محفوظ و سالم هستند، سزاوار است که کسانی را که مرتکب گناهان و معصیت می شوند مورد ترحم قرار بدهند و شکرگزاری در برابر این که توانسته اند از آلودگی به گناه در امان باشند بر آنان غالب شود و مانع عیب جویی و عیب گویی از مبتلایان به گناه گردد. \n(حال که چنین است، یعنی لازم است که مردمان سالم محفوظ از گناه و خطا عیب جویی و عیب گویی نکنند) پس به طریق اولی نباید کسانی که خود مبتلاء و آلوده به عیوب هستند، انحرافات و گناهان دیگران را افشاء کنند و بازگو نمایند. \n
7637,3062,2,1,أَ مَا ذَکرَ مَوْضِعَ سَتْرِ اللَّهِ عَلَیْهِ مِنْ ذُنُوبِهِ مِمَّا هُوَ أَعْظَمُ مِنَ الذَّنْبِ الَّذِی عَابَهُ بِهِ وَ کیْفَ یَذُمُّهُ بِذَنْبٍ قَدْ رَکبَ مِثْلَهُ فَإِنْ لَمْ یَکنْ رَکبَ ذَلِک الذَّنْبَ بِعَیْنِهِ فَقَدْ عَصَى اللَّهَ فِیمَا سِوَاهُ مِمَّا هُوَ أَعْظَمُ مِنْهُ وَ ایْمُ اللَّهِ لَئِنْ لَمْ یَکنْ عَصَاهُ فِی الْکبِیرِ وَ عَصَاهُ فِی الصَّغِیرِ لَجَرَاءَتُهُ عَلَى عَیْبِ النَّاسِ أَکبَرُ .,آیا این عیب جو نمی بیند پرده پوشی خداوندی را درباره گناهان خود او، که بزرگ تر است از آن خطایی که آن انسان مرتکب خطا، مبتلا به آن شده است؟ آن عیب گیر چگونه آن گرفتار را سرزنش می کند، در صورتی که خود او نیز همانند آن معصیت را مرتکب شده است! و اگر هم مانند آن گناه را مرتکب نشده باشد، در غیر از آن مورد، خدا را نافرمانی کرده است که بزرگتر از آن معصیت بوده است. \nو سوگند به خدا، اگر آن عیب جو خدا را با گناه بزرگ نافرمانی نکرده و گناهی کوچک انجام داده باشد، جرات او به ابراز عیب مردم گناهی بزرگ تر است. 
7638,3062,3,1,یَا عَبْدَ اللَّهِ لَا تَعْجَلْ فِی عَیْبِ أَحَدٍ بِذَنْبِهِ فَلَعَلَّهُ مَغْفُورٌ لَهُ وَ لَا تَأْمَنْ عَلَى نَفْسِک صَغِیرَ مَعْصِیَةٍ فَلَعَلَّک مُعَذَّبٌ عَلَیْهِ فَلْیَکفُفْ مَنْ عَلِمَ مِنْکمْ عَیْبَ غَیْرِهِ لِمَا یَعْلَمُ مِنْ عَیْبِ نَفْسِهِ وَ لْیَکنِ الشُّکرُ شَاغِلًا لَهُ عَلَى مُعَافَاتِهِ مِمَّا ابْتُلِیَ بِهِ غَیْرُهُ.,ای بنده خدا، در اظهار عیب هیچ کس درباره گناهی که مرتکب شده است، شتاب مکن، زیرا شاید برای او بخشیده شده باشد. \nو برای خود درباره معصیت کوچک احساس امان مکن، شاید برای همان معصیت کوچک معذب خواهی گشت. \nپس هر کسی از شما که به عیب دیگری اطلاع پیدا کرده است، به جهت اطلاعی که از عیب خود دارد، از ابراز آن خودداری نماید. \nو شکر و سپاسگزاری برای محفوظ ماندن از خطا او را از توجه به آنچه که دیگری به او مبتلا شده است، منصرف بسازد.\n
7641,3064,1,1, أَیُّهَا النَّاسُ مَنْ عَرَفَ مِنْ أَخِیهِ وَثِیقَةَ دِینٍ وَ سَدَادَ طَرِیقٍ فَلَا یَسْمَعَنَّ فِیهِ أَقَاوِیلَ الرِّجَالِ أَمَا إِنَّهُ قَدْ یَرْمِی الرَّامِی وَ تُخْطِئُ السِّهَامُ وَ یُحِیلُ الْکلَامُ وَ بَاطِلُ ذَلِک یَبُورُ وَ اللَّهُ سَمِیعٌ وَ شَهِیدٌ أَمَا إِنَّهُ لَیْسَ بَیْنَ الْحَقِّ وَ الْبَاطِلِ إِلَّا أَرْبَعُ أَصَابِعَ.\n, ای مردم، هر کس درباره برادر مومن خود استحکام دینی و درستی راه را احراز کرده باشد، هرگز در حق او قال و مقال مردان را نشنود. \nبدانید که گاهی تیرانداز تیر را می اندازد و آن به خطا می رود. \nو اگر سخنی که گفته شده است باطل است، باطل، تباه و از بین رفتنی است، و خداوند شنوا و شاهد است. \nآگاه باشید نیست میان حق و باطل مگر چهار انگشت. \n
7642,3064,2,1,فسُئل (علیه السلام) عن معنى قوله هذا فجمع أصابعه و وضعها بین أذنه و عینه ، ثم قال:\nالْبَاطِلُ أَنْ تَقُولَ سَمِعْتُ وَ الْحَقُّ أَنْ تَقُولَ رَأَیْتُ.\n,از آن حضرت سوال شد که معنای جمله فوق چیست؟ آن حضرت انگشتان مبارک را جمع فرموده، مابین گوش و چشم نهاد، سپس فرمود:\n باطل آن است که بگویی شنیدم، و حق آن است که بگویی:  دیدم.\n
7681,3073,1,1,وَ لَیْسَ لِوَاضِعِ الْمَعْرُوفِ فِی غَیْرِ حَقِّهِ وَ عِنْدَ غَیْرِ أَهْلِهِ مِنَ الْحَظِّ فِیمَا أَتَى إِلَّا مَحْمَدَةُ اللِّئَامِ وَ ثَنَاءُ الْأَشْرَارِ وَ مَقَالَةُ الْجُهَّالَ مَا دَامَ مُنْعِماً عَلَیْهِمْ مَا أَجْوَدَ یَدَهُ وَ هُوَ عَنْ ذَاتِ اللَّهِ بِخَیْلٌ.\n,و برای کسی که نیکویی رادر غیر مورد شایسته، به غیر اهلش انجام بدهد، بهره ای در آن نیکوکاری نیست، مگر سپاسگزاری مردمان پست، و شکرگزاری اشرار و سخن نادانان مادامی که احسان و نیکوکاری او به آنان استمرار دارد. چه دست بازی دارد آن کسی که برای انفاق در راه خدا بخیل است! \n
7683,3073,2,2,مواضع المعروف,موارد نیکوکاری
7684,3073,3,1,فَمَنْ آتَاهُ اللَّهُ مَالًا فَلْیَصِلْ بِهِ الْقَرَابَةَ وَ لْیُحْسِنْ مِنْهُ الضِّیَافَةَ وَ لْیَفُک بِهِ الْأَسِیرَ وَ الْعَانِیَ وَ لْیُعْطِ مِنْهُ الْفَقِیرَ وَ الْغَارِمَ وَ لْیَصْبِرْ نَفْسَهُ عَلَى الْحُقُوقِ وَ النَّوَائِبِ ابْتِغَاءَ الثَّوَابِ فَإِنَّ فَوْزاً بِهَذِهِ الْخِصَالِ شَرَفُ مَکارِمِ الدُّنْیَا وَ دَرْک فَضَائِلِ الْآخِرَةِ إِنْ شَاءَ اللَّهُ.,پس هر کسی که خدا به او مالی داد، به نزدیکان خود بپردازد و مهمان نوازی کند، و اسیر را آزاد کند و زجر دیده را با آن مال نوازش بدهد، و از آن مال به مستمند بدهد و وام وامداران را بپردازد. \nو برای تحصیل شایستگی پاداش، نفس خود را برای ادای حقوق و مقاومت در برابر مصایب بزرگ دنیا به صبر و شکیبایی وادار کند، زیرا موفقیت وصول به این خصلتها، شرف کرامتهای دنیا است و دریافت فضایل سرای ابدی، ان شاءالله.
7759,3087,1,2,قدرة اللّه\n,قدرت خداوندی\n
7761,3087,2,2,کلُّ شَیْ‏ءٍ خَاشِعٌ لَهُ وَ کلُّ شَیْ‏ءٍ قَائِمٌ بِهِ غِنَى کلِّ فَقِیرٍ وَ عِزُّ کلِّ ذَلِیلٍ وَ قُوَّةُ کلِّ ضَعِیفٍ وَ مَفْزَعُ کلِّ مَلْهُوفٍ مَنْ تَکلَّمَ سَمِعَ نُطْقَهُ وَ مَنْ سَکتَ عَلِمَ سِرَّهُ وَ مَنْ عَاشَ فَعَلَیْهِ رِزْقُهُ وَ مَنْ مَاتَ فَإِلَیْهِ مُنْقَلَبُهُ .,همه موجودات به مقام شامخ خداوندی خاشع هستند و قیام وجودی همه اشیاء به اوست. \nبی نیاز کننده هر نیازمندی و عزت بخش هر ذلیلی اوست. \nقوه هر ناتوانی و پناهگاه هر سوخته دلی اوست. \nکسی که سخنی گوید، سخنش را بشنود و هر کس خاموش باشد، راز درونیش را می داند. \nهر کس که زندگانی کند، روزیش بر اوست، و کسی که مرگش فرا رسد، باز برگشتش به سوی اوست. \n
7763,3087,3,2,لَمْ تَرَک الْعُیُونُ فَتُخْبِرَ عَنْک بَلْ کنْتَ قَبْلَ الْوَاصِفِینَ مِنْ خَلْقِک لَمْ تَخْلُقِ الْخَلْقَ لِوَحْشَةٍ وَ لَا اسْتَعْمَلْتَهُمْ لِمَنْفَعَةٍ وَ لَا یَسْبِقُک مَنْ طَلَبْتَ وَ لَا یُفْلِتُک مَنْ أَخَذْتَ وَ لَا یَنْقُصُ سُلْطَانَک مَنْ عَصَاک وَ لَا یَزِیدُ فِی مُلْکک مَنْ أَطَاعَک وَ لَا یَرُدُّ أَمْرَک مَنْ سَخِطَ قَضَاءَک وَ لَا یَسْتَغْنِی عَنْک مَنْ تَوَلَّى عَنْ أَمْرِک .,(بار پروردگارا)، چشمان ظاهری تو را ندیده است، تا خبری از تو بدهد، بلکه وجود اقدست پیش از توصیف کنندگان از خلایقت بوده است. \nمخلوقات را برای دفع وحشت نیافریدی و آنها را برای سود بردن به کار نینداختی. \nهر کس که تو او را طلب کنی، توانایی سبقت برای گریز از تو ندارد، و هر کس که تو او را گرفتی، قدرت فرار از تو را دارا نیست. \nکسی که تو را معصیت کند از سلطه تو نکاهد، و کسی که اطاعتت کند بر ملک تو نیفزاید. \nکسی که از قضای تو به غضب درآید، نتواند امر تو را برگرداند. \nو کسی که از امر تو رویگردان شود، بی نیاز از تو نخواهد گشت. \n
7767,3087,4,1,کلُّ سِرٍّ عِنْدَک عَلَانِیَةٌ وَ کلُّ غَیْبٍ عِنْدَک شَهَادَةٌ أَنْتَ الْأَبَدُ فَلَا أَمَدَ لَک وَ أَنْتَ الْمُنْتَهَى فَلَا مَحِیصَ عَنْک وَ أَنْتَ الْمَوْعِدُ فَلَا مَنْجَى مِنْک إِلَّا إِلَیْک بِیَدِک نَاصِیَةُ کلِّ دَابَّةٍ وَ إِلَیْک مَصِیرُ کلِّ نَسَمَةٍ سُبْحَانَک مَا أَعْظَمَ شَأْنَک.,همه رازهای نهانی در نزد تو آشکار و هر غیبی در پیشگاه تو مشهود است.\nخداوندا، تویی آن حقیقت ابدی که مدتی برای تو نیست و تو بی نهایت همه هستی که هیچ گریزی از تو نیست. \nوعده گاه نهایی مخلوقات بارگاه توست، پس رهایی از سیطره مطلق تو نیست، مگر به سوی تو. \nاختیار هر جنبنده ای به دست توست، و سرنوشت همه نفوس به سوی تو. \nپاکیزه پروردگارا، چه باعظمت است شان تو. 
7769,3087,5,2,سُبْحَانَک مَا أَعْظَمَ مَا نَرَى مِنْ خَلْقِک وَ مَا أَصْغَرَ کلَّ عَظِیمَةٍ فِی جَنْبِ قُدْرَتِک وَ مَا أَهْوَلَ مَا نَرَى مِنْ مَلَکوتِک وَ مَا أَحْقَرَ ذَلِک فِیمَا غَابَ عَنَّا مِنْ سُلْطَانِک وَ مَا أَسْبَغَ نِعَمَک فِی الدُّنْیَا وَ مَا أَصْغَرَهَا فِی نِعَمِ الْآخِرَةِ.,پاک خداوندا، چه بزرگست آنچه که از مخلوقات تو می بینیم. و چه کوچک است هر بزرگی در جنب قدرت تو. و چه دهشتناک است آنچه که از ملکوت تو می بینیم. و چه محقر است این ملکوت در برابر آن عظمتهای قدرت تو که از ما پوشیده است. چه فراوان است نعمتهای تو در این دنیا. و چه ناچیز است این نعمتهای دنیوی در مقابل نعمتهای اخروی.
7771,3087,6,2,الملائکة الکرام,فرشتگان باعظمت 
7781,3087,7,2,و منها: مِنْ مَلَائِکةٍ أَسْکنْتَهُمْ سَمَاوَاتِک وَ رَفَعْتَهُمْ عَنْ أَرْضِک هُمْ أَعْلَمُ خَلْقِک بِک وَ أَخْوَفُهُمْ لَک وَ أَقْرَبُهُمْ مِنْک لَمْ یَسْکنُوا الْأَصْلَابَ وَ لَمْ یُضَمَّنُوا الْأَرْحَامَ وَ لَمْ یُخْلَقُوا مِنْ مَاءٍ مَهِینٍ وَ لَمْ یَتَشَعَّبْهُمْ رَیْبُ الْمَنُونِ .,(از جمله این خطبه است:) فرشتگانی که در آسمان های خود اسکان فرمودی و از زمینت بالا بردی. \nآن فرشتگان داناترین مخلوقات به مقام ربوبی تو هستند. \nو بیمناکترین موجودات از تو و نزدیکترین مخلوقات به بارگاه قدس و کبریایت. \nفرشتگان در مجاری تناسل مردها سکونت ننموده، و در ارحام زنان قرار نگرفته، و از قطره های آبی پست (نطفه) آفریده نشده اند. حوادث و گرفتاری های عالم طبیعت خللی بر آنها وارد نساخته و آنها را پراکنده ننموده است. 
7785,3087,8,1,وَ إِنَّهُمْ عَلَى مَکانِهِمْ مِنْک وَ مَنْزِلَتِهِمْ عِنْدَک وَ اسْتِجْمَاعِ أَهْوَائِهِمْ فِیک وَ کثْرَةِ طَاعَتِهِمْ لَک وَ قِلَّةِ غَفْلَتِهِمْ عَنْ أَمْرِک لَوْ عَایَنُوا کنْهَ مَا خَفِیَ عَلَیْهِمْ مِنْک لَحَقَّرُوا أَعْمَالَهُمْ وَ لَزَرَوْا عَلَى أَنْفُسِهِمْ وَ لَعَرَفُوا أَنَّهُمْ لَمْ یَعْبُدُوک حَقَّ عِبَادَتِک وَ لَمْ یُطِیعُوک حَقَّ طَاعَتِک.,و آن موجودات شریف با آن مقام و منزلتی که در نزد تو دارند و با آن که همه خواسته های آن ها متوجه و متمرکز مقام تو بوده، و آن اطاعتهای فراوانی که برای تو انجام می دهند، و با این که غفلت آنان از امر تو کم است، با همه این اوصاف، اگر حقیقت نهایی عظمت تو را که از آنها پوشیده است ببینند، اعمال خود را کوچک می شمارند. \nو به خودشان خرده گیری می نمایند و می فهمند که مطابق آنچه شایسته مقام ربوبی توست، تو را نپرستیده اند و به نحوی که حق اطاعت توست، تو را اطاعت ننموده اند.\n
7786,3087,9,2,عصیان الخلق,نافرمانی مردم
7787,3087,10,1,سُبْحَانَک خَالِقاً وَ مَعْبُوداً بِحُسْنِ بَلَائِک عِنْدَ خَلْقِک خَلَقْتَ دَاراً وَ جَعَلْتَ فِیهَا مَأْدُبَةً مَشْرَباً وَ مَطْعَماً وَ أَزْوَاجاً وَ خَدَماً وَ قُصُوراً وَ أَنْهَاراً وَ زُرُوعاً وَ ثِمَاراً ثُمَّ أَرْسَلْتَ دَاعِیاً یَدْعُو إِلَیْهَا فَلَا الدَّاعِیَ أَجَابُوا وَ لَا فِیمَا رَغَّبْتَ رَغِبُوا وَ لَا إِلَى مَا شَوَّقْتَ إِلَیْهِ اشْتَاقُوا .,خداوندا، ای منزه از همه نقایص در خالقیت و معبودیت که مخلوقات را برای آزمایش نیکو آفریدی. \nخانه ای بس باعظمت به وجود آوردی (خانه آخرت) و خوانی بی دریغ در آن بگستردی. \nو در آن خوان بی دریغ انواع آشامیدنی و خوردنی و همسران و خدمتکاران و کاخ های مجلل و چشمه سارها و مزارع (باغ ها) و میوه ها قرار دادی. \nخداوندا، سپس دعوت کننده ای فرستادی که مردم را به سوی آن سرای جاودانی دعوت نماید. \nمردم نه آن دعوت کننده را اجابت کردند و نه به آنچه که ترغیب فرمودی، رغبت نمودند و نه به آنچه که تشویقشان کردی، مشتاق شدند. \n
